GRUPO EN NIIF,SUPERVISOR_SUPERFINANCIERA,SUPERVISOR_SUPERSALUD,SUPERVISOR_SUPERSERVICIOS,SUPERVISOR_SUPERSOCIEDADES,SUPERVISOR_SUPERVIGILANCIA,REGION_Antioquia,REGION_Bogotá - Cundinamarca,REGION_Costa Atlantica,REGION_Costa Pacífica,REGION_Otros,MACROSECTOR_AGROPECUARIO,MACROSECTOR_COMERCIO,MACROSECTOR_CONSTRUCCION,MACROSECTOR_MANUFACTURA,MACROSECTOR_MINERO-HIDROCARBUROS,MACROSECTOR_SERVICIOS,VARIACION ACTIVOS,PROMEDIO ACTIVOS,VARIACION GANANCIA (PERDIDA),GANANCIA (PERDIDA) PROMEDIO
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.24176456147104464,2181641030.0,-0.29488961133072056,136120855.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.724771645657723,3205153805.0,2.010326822936564,276875350.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.3090141493448653,30349437950.0,4.862914191694048,10340122905.0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.05802924622644068,1920932990.0,-0.6262799050080227,128426200.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.10486842631220827,531235200.0,-0.7055808007049943,81609655.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.11999324264343443,32792873890.0,0.11527172292804279,4695191510.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.1353792002848327,3158388790.0,0.20054249753015335,91190085.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.7400962740853689,6452753935.0,4.673180861090812,-278846770.0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.024544080199878436,91391669165.0,0.15025253234243124,9536968665.0
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5524875318196855,2130890920.0,-0.33073165984666825,48715560.0
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.12317239709105934,2050036935.0,0.19237898065472772,47727345.0
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.20786843030457822,3347372565.0,0.4754307472774456,115855345.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.18747218533847,1002398815.0,0.45479140494441395,29584115.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.3267876289967503,2042449540.0,5.368294361902577,16697955.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.39007376927193094,3142518850.0,-1.9460548918957172,3912325.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.11113639820435894,2102056390.0,0.10885841554768869,321798055.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2285141084942785,1073327685.0,2.868608094193751,41845930.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1558202134584638,1215239530.0,0.927585189381868,18602535.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.07552633627334779,1850779150.0,-4.4565095891028745,7625755.0
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.8248912921958187,1093839180.0,72.8576339861256,67064580.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.43018341670416044,732606410.0,1.0861966054297587,99325380.0
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.04617118025563455,407103425.0,0.6030437389023425,13699650.0
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.08933363658066917,2311090860.0,-0.44373619504416106,73543705.0
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.015927916863100005,1944532830.0,0.11175762594740195,144943420.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1698755072547627,4338801260.0,0.7191611336692897,122003145.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.07383323205142302,9558860630.0,0.3682239232857045,1051223860.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.08204040727292937,1471520180.0,-1.4246206556722396,-34277370.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.15297625625468586,827424405.0,-0.09281947865926278,29705500.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.02837688440777111,2104044835.0,0.408353909308778,-57089620.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.4244651846497427,1760808535.0,1.197561029534429,23863350.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.629388482791462,408061730.0,1.1452271499851103,28041540.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1827189904087807,573755680.0,0.8811577293959045,-6988565.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.08623610589327163,1764489065.0,0.34811365756018275,169138055.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.02525770504136824,23076880700.0,-4.477604173131761,773441685.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.4960276617362842,3720702985.0,0.316038187119388,-1898695355.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.04616341555448638,1266477010.0,2.5019539692647443,-35879110.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.06868478200836112,1660205750.0,0.4816397448949126,-17039410.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.16037144073777373,1808747970.0,-0.1320889227906167,45498550.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.22590544454879127,1225695450.0,0.30433838024502224,-282242635.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.6009689058477695,425623215.0,-1.8730114140029415,-1525665.0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.03316901598419585,3807728855.0,-2.2495836122223434,11384140.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.26251202542660185,3167733720.0,-0.7940657316560316,-211727405.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.01947043080575583,4902095845.0,0.909198598987068,295551915.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.06211821247466243,619000005.0,-2.1714208778917343,289655.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.12790254194046702,5669032140.0,3.166469714192039,283328140.0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.5979681449554504,3563583595.0,15.582385254985486,526013890.0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.37381215800433226,1350270265.0,0.1649844163658243,179910205.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.15611078419236904,2937176200.0,-0.30298778097283074,129317210.0
2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.10354380571095852,296588510.0,-0.15060024595650398,26234540.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.04345834557911873,1612405670.0,-5.017503326931942,-46313320.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.13317579683015657,1262046445.0,-0.522793861895251,90631235.0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.02560227877729286,678947280.0,0.4481754135530207,29309960.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0007913089616327698,2312820520.0,-1.2068324986200913,-28517120.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.05892669886578032,1657649890.0,-0.0894501227530428,90470660.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.007073368817919716,9049893820.0,3.926338194228979,-191005880.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0965863872629005,925961330.0,1.5717641696525482,62063760.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.013978424360329849,806171985.0,-0.8486217280937748,-15918340.0
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3200434253130963,1389312660.0,0.24592170102408992,58664070.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1321847869076915,1222518915.0,0.8337418422320529,16174290.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.07216147230671924,58969041120.0,0.19061299638736798,8103552990.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.13261461088436166,3213993445.0,1.1855532382480047,230220490.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0037451511060381903,24006520000.0,0.9151787866613098,906985000.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.11830679946013588,3996116445.0,0.8501928001289708,364907220.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.007497645156295962,2481086515.0,-2.1916308730591245,4231935.0
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.012958385361581741,1538319405.0,-0.37502067452888005,145701285.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.11730229089634012,11428307790.0,0.2942782459775875,1663085615.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.408557416446119,1207767545.0,1.8037458461541298,41270205.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.06893562108854495,48444917115.0,0.10654374548481192,5750473240.0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.26609076526988723,2708691320.0,-1.870032502560539,-25875090.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5654188026997595,653795340.0,-5.2652462269570215,1563155.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.1661438985240976,3476628450.0,0.32809389547452816,-169716555.0
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2.322836540954559,2142460125.0,133.9593688930451,1134023500.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.19119747086425762,11630026670.0,-2.049079869074219,19122610.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.09929598623043817,9636273405.0,0.1382529309035502,1227073650.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0977251124397606,2300536690.0,-0.5934676288427483,121215445.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.15921230759039812,253437100.0,-0.4315684995604458,8296140.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.024726990623494108,4506268705.0,-0.09156808532750907,318686345.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2157291515094744,12272016130.0,-0.03340735271707586,695973775.0
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.030943379456364058,12796040000.0,-0.07355250591304459,1502735000.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.06991993344694625,17451868300.0,0.05754048109432806,2190323640.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.21435342853028966,2581276630.0,0.6278913103080047,-27365060.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0863388328136253,12238755180.0,-3.750868242875385,-212253555.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.06489650952765355,2838701475.0,-0.42683517375583957,110422500.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2592273143820483,4256378985.0,-2.082007590249929,8584475.0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.18554770319184316,8731254190.0,0.34796593215764854,331783705.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.05820444768920639,2329181930.0,0.44819910554007825,424998490.0
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.40927342018069846,2190697510.0,-0.03383895284347852,22582500.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0923145840637108,8235364870.0,-0.9072079423213252,790415255.0
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.17639742813872014,366299320.0,-0.3442678033902888,33311080.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.04587817098461091,1367624620.0,-5.123084472910691,6173120.0
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.10941570029489432,1429777160.0,0.36527075009900367,81198645.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.03403205793999888,48511136120.0,-0.3410127334910167,2158489420.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.23271025892945585,2571284750.0,-0.3270250165018451,-164262705.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.07339705036693948,774592380.0,0.454084987744765,13546770.0
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.07381134640551482,1182696975.0,0.13358612156813784,57846395.0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.16459099145496156,485029590.0,0.26071221055209737,34705640.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.024978064098669425,3996790350.0,0.2791708650329707,303419590.0
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.08586327493411429,1086678800.0,-3.3905932019247715,-42686525.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0325467539103955,1143188015.0,1.3346795816989414,116221620.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.08233904441317492,3469131630.0,17.62189937580016,185986860.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.22987921891099142,9406494880.0,-0.6743112725447747,729529695.0
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.08017562351357224,1185846945.0,1.5015498911987166,17853510.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.1337128282636715,3742975380.0,-0.7871216037509017,60532335.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.011136308300875952,4117657795.0,0.7505261962453688,233596455.0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.07153386020041792,61436881530.0,0.1179775679698128,6871332385.0
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.011132988954130512,512597355.0,-2.8381765038366145,4070600.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.09723087407142661,6501766917.022676,-0.1410331287206076,7018390000.0
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.09723087407142661,6501766917.022676,-19.33468035082682,-33060761173.0
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.14961343248947262,306712670.0,-0.05310376514400406,2012750.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.11339211151387332,2274421400.0,0.34333539450546935,232097025.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.07227235568718235,31413871690.0,0.19063255181805247,4054282625.0
2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.016281009733637948,7275360285.0,-0.7484164491147169,38909680.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.33040281935552207,1288580835.0,-0.3493196242973882,-71459860.0
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.05341123622483485,423505400.0,0.07494389202282922,16609210.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.06407767002191868,2525870155.0,0.12961105041390764,67033405.0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.0015847425530509138,1378191065.0,-0.6416628604418118,-92831470.0
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.06704018376659795,41565383543.0,-0.8046033484815105,-21828635793.5
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.12102582107372989,38683642045.0,-1.3455496889132172,772755945.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2574906217502036,6265395665.0,-0.2703598979536653,359327205.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.03206253657214991,3170687815.0,-16.834929109817267,-56653630.0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.24016257729211635,74370902477.5,0.6649385644966991,15705139768.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.32436224099333477,815099320.0,-0.13551329344135374,-753706315.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.12343173433726681,7646258750.0,2.144122220833346,-1202303990.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.20110597220768428,849441275.0,-0.6424275293645179,3617055.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.05415251302373173,1322993255.0,-0.5252229470853168,142197620.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.2404574180568404,5877776355.0,108.19214406198878,1516233985.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.09396912620867275,1787720760.0,1.8500955651340254,188989410.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.002486091224907157,62644711100.0,-1.9363592524907172,-16808433.707317084
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.04193133859584392,19553308105.0,-0.7172893714571872,-255222845.0
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.1056361731463288,1330494035.0,-0.3392331160965366,15437725.0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.09723087407142661,6501766917.022676,-1.001061869717974,-39847629270.0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.40301930089853794,3367423890.0,-0.36659932693007236,79814760.0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3315106247202248,3072306415.0,0.5543026447907123,151106925.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.05977931147729504,2385818895.0,0.1048895722754147,54141075.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21995008123224533,10886958190.0,-0.18730376000321064,359532565.0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.07374557375373116,11089531150.0,-0.5587168822313463,462740390.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7674310795167468,11855017715.0,1.888577066628556,3880546980.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2512782752092648,1184365645.0,0.5334974640466056,105030685.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.054154567016477945,9207540110.0,0.6681517877841814,2464171090.0
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.16958869341945568,6253297055.0,-1.294442776967075,37435120.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1557671346492708,578763610.0,-0.39452168118384845,20707355.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.09675774799679679,10014371700.0,-3.677716183447373,-181000595.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.29439009268816685,1530906715.0,3.619077181173717,233387275.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.1317976416405008,965924120.0,-0.09967545558066919,112952830.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.12954003420724436,2571945790.0,0.24128159337633245,255361920.0
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.02548185439024393,6111721840.0,-0.024726442203654445,69326660.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.002892605850095021,4400026120.0,-0.5327066643599097,17937595.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.18589417128096986,1909180145.0,-0.5740613798448411,28508855.0
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.43954591541662813,1130957300.0,146.60068658812514,19046150.0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5507701613725388,968284750.0,12.791435771721291,21540620.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0325491136738586,1657945190.0,2.9229180454990877,100750890.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.02937204080425837,2753294265.0,-0.25568947585769436,60085000.0
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.21122547082212445,1568698110.0,2.1136335709258116,185295395.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.016366752913386674,3780036440.0,-0.816155047510047,78363930.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.13177736794321185,647562460.0,0.33048446521955893,-26364025.0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3821973802971716,2429480425.0,0.31707787640839363,37590580.0
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.0030957417463311383,787736725.0,-0.09764500156127849,46392855.0
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.34946810213526613,53573300000.0,1.9537469387755102,3632505000.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.00019505272584065684,2607502105.0,-0.5144027345242657,74548125.0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.07751493777965165,918451290.0,4.952741821454335,43418795.0
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.09985548674348868,1534112495.0,-0.16905672297631788,19417245.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.043431249840490876,7410217245.0,-0.5097255772871876,117761850.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.0715943363270627,526937995.0,0.24967626005056176,70767110.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.09455003834667969,4646111510.0,0.3275784754282396,198720655.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.07448373104279536,4467561145.0,-11.55590040153014,273673295.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.07475024458114685,283338485.0,0.6839308601829786,4093840.0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.006648790843842825,16064667610.0,-0.20137740955693606,695892620.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3637339396991163,5705371545.0,0.4789786950942545,804857140.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.18636992754941378,957008170.0,0.436343609417561,16555905.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.10426442564892087,718481195.0,0.3523580948710301,31981755.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.023433445533157782,2000169495.0,-1.1549570036755232,232735400.0
2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.004298823294469681,2213351590.0,0.05912190382236808,41536710.0
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.49996565418085337,996468585.0,0.5015731408441707,200700275.0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.22454776431911344,574014325.0,2.599327644252642,14153235.0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0615878598112982,827200120.0,-0.7180214765204952,23102035.0
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.48517043971553164,2383132100.0,0.895758509714464,109157340.0
