GRUPO EN NIIF,SUPERVISOR_SUPERFINANCIERA,SUPERVISOR_SUPERSALUD,SUPERVISOR_SUPERSERVICIOS,SUPERVISOR_SUPERSOCIEDADES,SUPERVISOR_SUPERVIGILANCIA,REGION_Antioquia,REGION_Bogotá - Cundinamarca,REGION_Costa Atlantica,REGION_Costa Pacífica,REGION_Otros,MACROSECTOR_AGROPECUARIO,MACROSECTOR_COMERCIO,MACROSECTOR_CONSTRUCCION,MACROSECTOR_MANUFACTURA,MACROSECTOR_MINERO-HIDROCARBUROS,MACROSECTOR_SERVICIOS,VARIACION ACTIVOS,GANANCIA (PERDIDA) PROMEDIO,kmean,cluster
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.9384814047478196,73734050.0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.0037502041568427,-268640000.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0704042424270263,5267298940.0,3,4
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2266247633300553,-61203990.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0872333622190905,-67645495.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0722391015218861,72853120.0,0,3
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2419601283405579,-12279378883.5,2,2
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0745386371958694,3346131375.0,3,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2365688393465117,-70253455.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.1709145725668854,57119345.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.222074158217631,164244660.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.1000940699791608,134404730.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.065273825609086,18084225.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3062153861162635,18749390.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.006912677185813,1211238200.0,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0448643105489514,-47134755.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5394844835427116,110653655.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0582611062995262,-8503840.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0957862247368653,1073499310.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.6166973392860162,-397421740.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.121473477520215,1724985000.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0216141639192137,1171030000.0,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0993721943671669,7691850.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0458210927207181,26543345.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.1635425419031433,214705625.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.4174014417973635,42131765.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0378857581034607,-62140380.0,0,3
2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0950641748648676,16185250.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0894588123584229,6504915.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.054238061063392,-195668915.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1983827706877411,34109220.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.026661638895623,19669255.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0402869060958159,6523960.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1012808972302792,174181420.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.1519033983579755,644173775.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0841214707967168,18973290.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.2261136814302066,333606260.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.043640985190135,12283710.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1586934328778957,330413650.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.1390986331158926,-142085790.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.0031554682019244,1246114525.0,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.3511927164418097,583143180.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1073758176329222,3206837155.0,3,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1851527971742391,246580705.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0974919248660974,591015335.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.044434057939732,27997950.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.250211642261486,30652795.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.1528444346425254,66110850.0,0,3
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0972308740714266,15000000000.0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.2048013401887174,899409055.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0762505379171667,79538960.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2029139863198381,29204650.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1975005574209877,30507560.0,0,3
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.281181554354812,45754310.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0710010591974214,43731495.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0950434088115632,55207135.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0899869063635587,69128010.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.125301476014315,174733730.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0212120175882309,106625805.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.1208909792026968,46516035.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0265538027864513,26348205.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.4389305433805634,101365285.0,0,3
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0972308740714266,15000000000.0,1,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0375055992805863,183066645.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.4273987842825619,98601990.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2417645614710446,136120855.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.724771645657723,276875350.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.3090141493448653,10340122905.0,1,1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0580292462264406,128426200.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.1048684263122082,81609655.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1199932426434344,4695191510.0,3,4
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.1353792002848327,91190085.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.7400962740853689,-278846770.0,0,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0245440801998784,9536968665.0,1,1
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5524875318196855,48715560.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.1231723970910593,47727345.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.2078684303045782,115855345.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.18747218533847,29584115.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.3267876289967503,16697955.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.3900737692719309,3912325.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1111363982043589,321798055.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2285141084942785,41845930.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1558202134584638,18602535.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0755263362733477,7625755.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.8248912921958187,67064580.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.4301834167041604,99325380.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0461711802556345,13699650.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0893336365806691,73543705.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.0159279168631,144943420.0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.1698755072547627,122003145.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073833232051423,1051223860.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0820404072729293,-34277370.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.1529762562546858,29705500.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0283768844077711,-57089620.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.4244651846497427,23863350.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1827189904087807,-6988565.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0862361058932716,169138055.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0252577050413682,773441685.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.4960276617362842,-1898695355.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0461634155544863,-35879110.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0686847820083611,-17039410.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.1603714407377737,45498550.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.2259054445487912,-282242635.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.6009689058477695,-1525665.0,0,3
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0331690159841958,11384140.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2625120254266018,-211727405.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0194704308057558,295551915.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0621182124746624,289655.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.127902541940467,283328140.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.5979681449554504,526013890.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.3738121580043322,179910205.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.156110784192369,129317210.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.1035438057109585,26234540.0,0,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0434583455791187,-46313320.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1331757968301565,90631235.0,0,3
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.0256022787772928,29309960.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0007913089616327,-28517120.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0589266988657803,90470660.0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0070733688179197,-191005880.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0965863872629005,62063760.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0139784243603298,-15918340.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.3200434253130963,58664070.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1321847869076915,16174290.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0721614723067192,8103552990.0,3,4
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.1326146108843616,230220490.0,0,3
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0037451511060381,906985000.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.1183067994601358,364907220.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0074976451562959,4231935.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0129583853615817,145701285.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.1173022908963401,1663085615.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.408557416446119,41270205.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0689356210885449,5750473240.0,3,4
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.2660907652698872,-25875090.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5654188026997595,1563155.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.1661438985240976,-169716555.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1911974708642576,19122610.0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0992959862304381,1227073650.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0977251124397606,121215445.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.1592123075903981,8296140.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0247269906234941,318686345.0,0,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2157291515094744,695973775.0,0,3
1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.030943379456364,1502735000.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0699199334469462,2190323640.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2143534285302896,-27365060.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0863388328136253,-212253555.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0648965095276535,110422500.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2592273143820483,8584475.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.1855477031918431,331783705.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0582044476892063,424998490.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.4092734201806984,22582500.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0923145840637108,790415255.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.1763974281387201,33311080.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0458781709846109,6173120.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.1094157002948943,81198645.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0340320579399988,2158489420.0,0,0
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2327102589294558,-164262705.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0733970503669394,13546770.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0738113464055148,57846395.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.1645909914549615,34705640.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0249780640986694,303419590.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.0858632749341142,-42686525.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0325467539103955,116221620.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0823390444131749,185986860.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2298792189109914,729529695.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0801756235135722,17853510.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0111363083008759,233596455.0,0,3
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0715338602004179,6871332385.0,3,4
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0111329889541305,4070600.0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0972308740714266,7018390000.0,3,4
2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0972308740714266,-15000000000.0,2,2
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.1496134324894726,2012750.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1133921115138733,232097025.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0722723556871823,4054282625.0,3,4
2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.0162810097336379,38909680.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.330402819355522,-71459860.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0534112362248348,16609210.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0640776700219186,67033405.0,0,3
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.0015847425530509,-92831470.0,0,3
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0670401837665979,-15000000000.0,2,2
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.1210258210737298,772755945.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2574906217502036,359327205.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.0320625365721499,-56653630.0,0,3
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2401625772921163,15000000000.0,1,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.3243622409933347,-753706315.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.1234317343372668,-1202303990.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2011059722076842,3617055.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0541525130237317,142197620.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.2404574180568404,1516233985.0,0,0
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0939691262086727,188989410.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0024860912249071,-16796600.605720133,0,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.0419313385958439,-255222845.0,0,3
2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.1056361731463288,15437725.0,0,3
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0972308740714266,-15000000000.0,2,2
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.4030193008985379,79814760.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3315106247202248,151106925.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.059779311477295,54141075.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.2199500812322453,359532565.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.0737455737537311,462740390.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.7674310795167468,3880546980.0,3,4
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.2512782752092648,105030685.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0541545670164779,2464171090.0,3,0
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.1695886934194556,37435120.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1557671346492708,20707355.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0967577479967967,-181000595.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.2943900926881668,233387275.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.1317976416405008,112952830.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.1295400342072443,255361920.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.0254818543902439,69326660.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.002892605850095,17937595.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1858941712809698,28508855.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.4395459154166281,19046150.0,0,3
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5507701613725388,21540620.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0325491136738586,100750890.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0293720408042583,60085000.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.2112254708221244,185295395.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.0163667529133866,78363930.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.1317773679432118,-26364025.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3821973802971716,37590580.0,0,3
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.0030957417463311,46392855.0,0,3
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3494681021352661,3632505000.0,3,4
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.0001950527258406,74548125.0,0,3
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.0775149377796516,43418795.0,0,3
2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0998554867434886,19417245.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0434312498404908,117761850.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.0715943363270627,70767110.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.6136035327089793,-172984300.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0945500383466796,198720655.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0744837310427953,273673295.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0747502445811468,4093840.0,0,3
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.0066487908438428,695892620.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3637339396991163,804857140.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.1863699275494137,16555905.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.1042644256489208,31981755.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0234334455331577,232735400.0,0,3
2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0042988232944696,41536710.0,0,3
2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.4999656541808533,200700275.0,0,3
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.2245477643191134,14153235.0,0,3
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0615878598112982,23102035.0,0,3
2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.4851704397155316,109157340.0,0,3
